departure,arrival,date,prices,lowest_price
GVA,VIX,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,317.55'}, {'price': 'CHF', 'currency': '1,317.55'}, {'price': 'CHF', 'currency': '1,317.55'}, {'price': 'CHF', 'currency': '1,317.55'}, {'price': 'CHF', 'currency': '1,317.55'}, {'price': 'CHF', 'currency': '1,317.55'}, {'price': 'CHF', 'currency': '1,317.55'}, {'price': 'CHF', 'currency': '1,317.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '2,043.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '1,702.55'}, {'price': 'CHF', 'currency': '2,043.55'}]",
GVA,YXX,Wed Aug 06 2025,[],
GVA,YBG,Wed Aug 06 2025,[],
GVA,ZBF,Wed Aug 06 2025,[],
GVA,YYC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,173.25'}, {'price': 'CHF', 'currency': '1,124.95'}, {'price': 'CHF', 'currency': '1,124.95'}, {'price': 'CHF', 'currency': '1,526.95'}, {'price': 'CHF', 'currency': '3,624.55'}, {'price': 'CHF', 'currency': '1,526.95'}, {'price': 'CHF', 'currency': '1,526.95'}, {'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,173.25'}, {'price': 'CHF', 'currency': '1,165.95'}, {'price': 'CHF', 'currency': '1,141.95'}, {'price': 'CHF', 'currency': '1,165.95'}, {'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,173.25'}, {'price': 'CHF', 'currency': '1,141.95'}, {'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,173.25'}, {'price': 'CHF', 'currency': '1,124.95'}, {'price': 'CHF', 'currency': '1,124.95'}]",
GVA,YYG,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '3,583.55'}, {'price': 'CHF', 'currency': '1,485.95'}, {'price': 'CHF', 'currency': '3,583.55'}]",
GVA,YQQ,Wed Aug 06 2025,[],
GVA,YXC,Wed Aug 06 2025,[],
GVA,YDF,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '3,583.55'}, {'price': 'CHF', 'currency': '1,485.95'}]",
GVA,YEG,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,091.95'}, {'price': 'CHF', 'currency': '1,526.95'}, {'price': 'CHF', 'currency': '1,526.95'}, {'price': 'CHF', 'currency': '1,526.95'}, {'price': 'CHF', 'currency': '3,624.55'}, {'price': 'CHF', 'currency': '1,526.95'}, {'price': 'CHF', 'currency': '1,526.95'}, {'price': 'CHF', 'currency': '1,108.95'}]",
GVA,YMM,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,075.95'}]",
GVA,YFC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}]",
GVA,YQX,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,050.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,083.95'}]",
GVA,YYR,Wed Aug 06 2025,[],
GVA,YHZ,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,485.95'}, {'price': 'CHF', 'currency': '3,829.55'}, {'price': 'CHF', 'currency': '3,829.55'}, {'price': 'CHF', 'currency': '1,485.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,485.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '3,583.55'}, {'price': 'CHF', 'currency': '3,583.55'}]",
GVA,YHM,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '916.90'}, {'price': 'CHF', 'currency': '916.90'}, {'price': 'CHF', 'currency': '916.90'}, {'price': 'CHF', 'currency': '916.90'}]",
GVA,YGR,Wed Aug 06 2025,[],
GVA,YKA,Wed Aug 06 2025,[],
GVA,YLW,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,124.95'}]",
GVA,YGK,Wed Aug 06 2025,[],
GVA,YXU,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}]",
GVA,YQM,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,124.95'}]",
GVA,YYY,Wed Aug 06 2025,[],
GVA,YUL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,070.25'}, {'price': 'CHF', 'currency': '3,227.55'}, {'price': 'CHF', 'currency': '1,038.95'}, {'price': 'CHF', 'currency': '972.95'}, {'price': 'CHF', 'currency': '972.95'}, {'price': 'CHF', 'currency': '986.80'}, {'price': 'CHF', 'currency': '972.95'}, {'price': 'CHF', 'currency': '986.80'}, {'price': 'CHF', 'currency': '972.95'}, {'price': 'CHF', 'currency': '986.80'}, {'price': 'CHF', 'currency': '988.95'}, {'price': 'CHF', 'currency': '3,227.55'}, {'price': 'CHF', 'currency': '1,117.80'}, {'price': 'CHF', 'currency': '3,227.55'}, {'price': 'CHF', 'currency': '1,103.95'}, {'price': 'CHF', 'currency': '1,070.25'}, {'price': 'CHF', 'currency': '1,103.95'}, {'price': 'CHF', 'currency': '3,350.55'}, {'price': 'CHF', 'currency': '1,103.95'}, {'price': 'CHF', 'currency': '1,103.95'}, {'price': 'CHF', 'currency': '3,227.55'}, {'price': 'CHF', 'currency': '3,227.55'}, {'price': 'CHF', 'currency': '1,070.25'}, {'price': 'CHF', 'currency': '1,103.95'}, {'price': 'CHF', 'currency': '1,103.95'}, {'price': 'CHF', 'currency': '1,070.25'}, {'price': 'CHF', 'currency': '1,103.95'}, {'price': 'CHF', 'currency': '972.95'}, {'price': 'CHF', 'currency': '1,103.95'}, {'price': 'CHF', 'currency': '972.95'}, {'price': 'CHF', 'currency': '986.80'}, {'price': 'CHF', 'currency': '972.95'}, {'price': 'CHF', 'currency': '986.80'}, {'price': 'CHF', 'currency': '972.95'}, {'price': 'CHF', 'currency': '1,052.80'}]",
GVA,YCD,Wed Aug 06 2025,[],
GVA,YYB,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,034.95'}]",
GVA,YOW,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,132.25'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,048.80'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,048.80'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,067.95'}, {'price': 'CHF', 'currency': '1,100.95'}, {'price': 'CHF', 'currency': '1,132.25'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,048.80'}, {'price': 'CHF', 'currency': '1,100.95'}, {'price': 'CHF', 'currency': '1,132.25'}, {'price': 'CHF', 'currency': '1,048.80'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,100.95'}, {'price': 'CHF', 'currency': '1,132.25'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,048.80'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,048.80'}, {'price': 'CHF', 'currency': '1,034.95'}]",
GVA,YPR,Wed Aug 06 2025,[],
GVA,YQB,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,050.95'}, {'price': 'CHF', 'currency': '3,583.55'}, {'price': 'CHF', 'currency': '3,583.55'}, {'price': 'CHF', 'currency': '3,583.55'}, {'price': 'CHF', 'currency': '1,485.95'}, {'price': 'CHF', 'currency': '3,583.55'}]",
GVA,YQR,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,100.95'}, {'price': 'CHF', 'currency': '1,034.95'}]",
GVA,YUY,Wed Aug 06 2025,[],
GVA,YSJ,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}]",
GVA,YZP,Wed Aug 06 2025,[],
GVA,YZR,Wed Aug 06 2025,[],
GVA,YXE,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,124.95'}, {'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,165.95'}, {'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,091.95'}]",
GVA,YAM,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,075.95'}, {'price': 'CHF', 'currency': '1,075.95'}]",
GVA,YZV,Wed Aug 06 2025,[],
GVA,YYT,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,124.95'}, {'price': 'CHF', 'currency': '1,141.95'}, {'price': 'CHF', 'currency': '1,141.95'}, {'price': 'CHF', 'currency': '1,141.95'}]",
GVA,YSB,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,067.95'}, {'price': 'CHF', 'currency': '1,485.95'}]",
GVA,YQY,Wed Aug 06 2025,[],
GVA,YXT,Wed Aug 06 2025,[],
GVA,YQT,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}]",
GVA,YTS,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,034.95'}]",
GVA,YTZ,Wed Aug 06 2025,[],
GVA,YYZ,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '916.90'}, {'price': 'CHF', 'currency': '916.90'}, {'price': 'CHF', 'currency': '916.90'}, {'price': 'CHF', 'currency': '916.90'}]",
GVA,YVO,Wed Aug 06 2025,[],
GVA,YVR,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,356.90'}, {'price': 'CHF', 'currency': '1,356.90'}, {'price': 'CHF', 'currency': '1,356.90'}, {'price': 'CHF', 'currency': '1,092.95'}, {'price': 'CHF', 'currency': '1,314.25'}, {'price': 'CHF', 'currency': '1,092.95'}, {'price': 'CHF', 'currency': '1,269.95'}, {'price': 'CHF', 'currency': '1,314.95'}, {'price': 'CHF', 'currency': '1,314.95'}, {'price': 'CHF', 'currency': '1,351.95'}, {'price': 'CHF', 'currency': '1,351.95'}, {'price': 'CHF', 'currency': '1,269.95'}, {'price': 'CHF', 'currency': '1,211.95'}, {'price': 'CHF', 'currency': '1,269.95'}, {'price': 'CHF', 'currency': '1,351.95'}, {'price': 'CHF', 'currency': '1,351.95'}, {'price': 'CHF', 'currency': '1,092.95'}, {'price': 'CHF', 'currency': '1,314.25'}, {'price': 'CHF', 'currency': '1,351.95'}, {'price': 'CHF', 'currency': '1,351.95'}, {'price': 'CHF', 'currency': '1,092.95'}, {'price': 'CHF', 'currency': '1,092.95'}, {'price': 'CHF', 'currency': '1,314.25'}, {'price': 'CHF', 'currency': '1,314.95'}, {'price': 'CHF', 'currency': '1,092.95'}, {'price': 'CHF', 'currency': '1,314.25'}, {'price': 'CHF', 'currency': '1,269.95'}, {'price': 'CHF', 'currency': '1,351.95'}, {'price': 'CHF', 'currency': '1,351.95'}]",
GVA,YYJ,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,141.95'}]",
GVA,YQG,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,050.95'}, {'price': 'CHF', 'currency': '3,583.55'}, {'price': 'CHF', 'currency': '3,583.55'}]",
GVA,YWG,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,124.95'}, {'price': 'CHF', 'currency': '1,034.95'}, {'price': 'CHF', 'currency': '1,485.95'}, {'price': 'CHF', 'currency': '1,124.95'}, {'price': 'CHF', 'currency': '3,583.55'}, {'price': 'CHF', 'currency': '1,485.95'}, {'price': 'CHF', 'currency': '1,034.95'}]",
GVA,ANF,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,BBA,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,CJC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,CCP,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,CPO,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,IPC,Wed Aug 06 2025,[],
GVA,IQQ,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,LSC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,LSQ,Wed Aug 06 2025,[],
GVA,ZOS,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,PMC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,PUQ,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,SCL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,832.95'}, {'price': 'CHF', 'currency': '1,832.95'}, {'price': 'CHF', 'currency': '1,832.95'}, {'price': 'CHF', 'currency': '1,832.95'}, {'price': 'CHF', 'currency': '1,832.95'}, {'price': 'CHF', 'currency': '1,832.95'}, {'price': 'CHF', 'currency': '1,819.05'}, {'price': 'CHF', 'currency': '2,573.90'}, {'price': 'CHF', 'currency': '1,658.10'}, {'price': 'CHF', 'currency': '1,819.05'}, {'price': 'CHF', 'currency': '2,573.90'}, {'price': 'CHF', 'currency': '1,819.05'}, {'price': 'CHF', 'currency': '2,573.90'}, {'price': 'CHF', 'currency': '1,658.10'}, {'price': 'CHF', 'currency': '2,573.90'}]",
GVA,ZCO,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,ZAL,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '2,083.85'}, {'price': 'CHF', 'currency': '2,083.85'}]",
GVA,AXM,Wed Aug 06 2025,[],
GVA,EJA,Wed Aug 06 2025,[],
GVA,BAQ,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,413.85'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,413.85'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,413.85'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,413.85'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}]",
GVA,BOG,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '972.85'}, {'price': 'CHF', 'currency': '972.85'}, {'price': 'CHF', 'currency': '972.85'}, {'price': 'CHF', 'currency': '972.85'}]",
GVA,BGA,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}]",
GVA,CLO,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,306.00'}, {'price': 'CHF', 'currency': '1,487.85'}, {'price': 'CHF', 'currency': '1,306.00'}, {'price': 'CHF', 'currency': '1,487.85'}, {'price': 'CHF', 'currency': '1,306.00'}, {'price': 'CHF', 'currency': '1,487.85'}, {'price': 'CHF', 'currency': '1,306.00'}, {'price': 'CHF', 'currency': '1,487.85'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}]",
GVA,CTG,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,249.85'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,249.85'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,249.85'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,249.85'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}, {'price': 'CHF', 'currency': '1,126.00'}]",
GVA,CUC,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,060.30'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}]",
GVA,IBE,Wed Aug 06 2025,[],
GVA,LET,Wed Aug 06 2025,[],
GVA,MZL,Wed Aug 06 2025,[],
GVA,MDE,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,413.85'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,413.85'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,413.85'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,413.85'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}]",
GVA,MTR,Wed Aug 06 2025,[],
GVA,NVA,Wed Aug 06 2025,[],
GVA,PSO,Wed Aug 06 2025,[],
GVA,PEI,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}, {'price': 'CHF', 'currency': '1,290.00'}]",
GVA,PPN,Wed Aug 06 2025,[],
GVA,RCH,Wed Aug 06 2025,[],
GVA,ADZ,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,947.00'}, {'price': 'CHF', 'currency': '1,947.00'}, {'price': 'CHF', 'currency': '1,947.00'}, {'price': 'CHF', 'currency': '1,947.00'}]",
GVA,SMR,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,481.30'}, {'price': 'CHF', 'currency': '1,481.30'}, {'price': 'CHF', 'currency': '1,481.30'}, {'price': 'CHF', 'currency': '1,481.30'}, {'price': 'CHF', 'currency': '1,947.00'}, {'price': 'CHF', 'currency': '1,947.00'}, {'price': 'CHF', 'currency': '1,947.00'}, {'price': 'CHF', 'currency': '1,947.00'}]",
GVA,VUP,Wed Aug 06 2025,[],
GVA,VVC,Wed Aug 06 2025,[],
GVA,EYP,Wed Aug 06 2025,[],
GVA,CCC,Wed Aug 06 2025,[],
GVA,HAV,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '930.05'}, {'price': 'CHF', 'currency': '930.05'}, {'price': 'CHF', 'currency': '930.05'}, {'price': 'CHF', 'currency': '930.05'}, {'price': 'CHF', 'currency': '1,351.05'}, {'price': 'CHF', 'currency': '1,351.05'}, {'price': 'CHF', 'currency': '1,351.05'}, {'price': 'CHF', 'currency': '1,351.05'}, {'price': 'CHF', 'currency': '1,351.05'}]",
GVA,HOG,Wed Aug 06 2025,[],
GVA,SNU,Wed Aug 06 2025,[],
GVA,VRA,Wed Aug 06 2025,[],
GVA,ACA,Wed Aug 06 2025,[],
GVA,AGU,Wed Aug 06 2025,[],
GVA,CUN,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '996.90'}, {'price': 'CHF', 'currency': '996.90'}, {'price': 'CHF', 'currency': '996.90'}, {'price': 'CHF', 'currency': '996.90'}, {'price': 'CHF', 'currency': '996.90'}]",
GVA,VPY,Wed Aug 06 2025,[],
GVA,CVM,Wed Aug 06 2025,[],
GVA,CLQ,Wed Aug 06 2025,[],
GVA,CZM,Wed Aug 06 2025,[],
GVA,IZT,Wed Aug 06 2025,[],
GVA,LZC,Wed Aug 06 2025,[],
GVA,ZLO,Wed Aug 06 2025,[],
GVA,MZT,Wed Aug 06 2025,[],
GVA,MEX,Wed Aug 06 2025,"[{'price': 'CHF', 'currency': '1,069.90'}, {'price': 'CHF', 'currency': '1,069.90'}, {'price': 'CHF', 'currency': '1,069.90'}, {'price': 'CHF', 'currency': '1,069.90'}, {'price': 'CHF', 'currency': '1,069.90'}]",
GVA,MTY,Wed Aug 06 2025,[],
GVA,OAX,Wed Aug 06 2025,[],
GVA,PDS,Wed Aug 06 2025,[],
GVA,PAZ,Wed Aug 06 2025,[],
GVA,PBC,Wed Aug 06 2025,[],
GVA,PXM,Wed Aug 06 2025,[],
GVA,PVR,Wed Aug 06 2025,[],
GVA,QRO,Wed Aug 06 2025,[],
