departure,arrival,arrival_country,arrival_continent,date,prices,lowest_price_today,week_prices,lowest_price_week
GVA,RMO,Moldova,Europe,Wed Aug 06 2025,"[{""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}, {""price"": ""472.60"", ""currency"": ""CHF""}]",472.6,"[{""date"": ""03 August (Sunday)"", ""price"": ""478"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""473"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""473"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""473"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""473"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""478"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""478"", ""currency"": ""CHF""}]",473.0
GVA,UBN,Mongolia,Asia,Wed Aug 06 2025,"[{""price"": ""783.00"", ""currency"": ""CHF""}]",783.0,"[{""date"": ""03 August (Sunday)"", ""price"": ""788"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""783"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""783"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""783"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""783"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""788"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1013"", ""currency"": ""CHF""}]",783.0
GVA,TGD,Montenegro,Europe,Wed Aug 06 2025,"[{""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}]",466.05,"[{""date"": ""03 August (Sunday)"", ""price"": ""471"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""466"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""466"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""466"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""466"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""471"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""471"", ""currency"": ""CHF""}]",466.0
GVA,TIV,Montenegro,Europe,Wed Aug 06 2025,"[{""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}, {""price"": ""466.05"", ""currency"": ""CHF""}]",466.05,"[{""date"": ""03 August (Sunday)"", ""price"": ""471"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""466"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""466"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""466"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""466"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""471"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""471"", ""currency"": ""CHF""}]",466.0
GVA,AGA,Morocco,Africa,Wed Aug 06 2025,"[{""price"": ""588.45"", ""currency"": ""CHF""}, {""price"": ""588.45"", ""currency"": ""CHF""}, {""price"": ""588.45"", ""currency"": ""CHF""}, {""price"": ""588.45"", ""currency"": ""CHF""}]",588.45,"[{""date"": ""04 August (Monday)"", ""price"": ""588"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""588"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""588"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""588"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""588"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""691"", ""currency"": ""CHF""}]",588.0
GVA,CMN,Morocco,Africa,Wed Aug 06 2025,"[{""price"": ""429.05"", ""currency"": ""CHF""}, {""price"": ""429.05"", ""currency"": ""CHF""}, {""price"": ""429.05"", ""currency"": ""CHF""}, {""price"": ""429.05"", ""currency"": ""CHF""}]",429.05,"[{""date"": ""03 August (Sunday)"", ""price"": ""357"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""352"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""352"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""429"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""352"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""357"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""434"", ""currency"": ""CHF""}]",352.0
GVA,ESU,Morocco,Africa,Wed Aug 06 2025,[],,[],
GVA,FEZ,Morocco,Africa,Wed Aug 06 2025,"[{""price"": ""888.45"", ""currency"": ""CHF""}, {""price"": ""888.45"", ""currency"": ""CHF""}, {""price"": ""888.45"", ""currency"": ""CHF""}, {""price"": ""888.45"", ""currency"": ""CHF""}]",888.45,"[{""date"": ""04 August (Monday)"", ""price"": ""888"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""888"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""888"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""888"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""893"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""893"", ""currency"": ""CHF""}]",888.0
GVA,RAK,Morocco,Africa,Wed Aug 06 2025,"[{""price"": ""352.05"", ""currency"": ""CHF""}, {""price"": ""352.05"", ""currency"": ""CHF""}, {""price"": ""935.00"", ""currency"": ""CHF""}]",352.05,"[{""date"": ""03 August (Sunday)"", ""price"": ""357"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""352"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""352"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""352"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""352"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""357"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""357"", ""currency"": ""CHF""}]",352.0
GVA,OUD,Morocco,Africa,Wed Aug 06 2025,"[{""price"": ""888.45"", ""currency"": ""CHF""}, {""price"": ""888.45"", ""currency"": ""CHF""}, {""price"": ""888.45"", ""currency"": ""CHF""}, {""price"": ""888.45"", ""currency"": ""CHF""}]",888.45,"[{""date"": ""03 August (Sunday)"", ""price"": ""893"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""888"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""888"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""888"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""888"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""2071"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""893"", ""currency"": ""CHF""}]",888.0
GVA,TNG,Morocco,Africa,Wed Aug 06 2025,"[{""price"": ""888.45"", ""currency"": ""CHF""}, {""price"": ""888.45"", ""currency"": ""CHF""}, {""price"": ""888.45"", ""currency"": ""CHF""}, {""price"": ""888.45"", ""currency"": ""CHF""}]",888.45,"[{""date"": ""03 August (Sunday)"", ""price"": ""893"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""888"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""888"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""893"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""893"", ""currency"": ""CHF""}]",888.0
GVA,TTA,Morocco,Africa,Wed Aug 06 2025,[],,[],
GVA,TTU,Morocco,Africa,Wed Aug 06 2025,[],,[],
GVA,BEW,Mozambique,Africa,Wed Aug 06 2025,[],,[],
GVA,MPM,Mozambique,Africa,Wed Aug 06 2025,"[{""price"": ""646.75"", ""currency"": ""CHF""}, {""price"": ""646.75"", ""currency"": ""CHF""}, {""price"": ""646.75"", ""currency"": ""CHF""}, {""price"": ""646.75"", ""currency"": ""CHF""}]",646.75,"[{""date"": ""03 August (Sunday)"", ""price"": ""814"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""647"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""722"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""647"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""722"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""652"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""726"", ""currency"": ""CHF""}]",647.0
GVA,MYW,Mozambique,Africa,Wed Aug 06 2025,[],,[],
GVA,APL,Mozambique,Africa,Wed Aug 06 2025,[],,[],
GVA,POL,Mozambique,Africa,Wed Aug 06 2025,[],,[],
GVA,VCX,Mozambique,Africa,Wed Aug 06 2025,[],,[],
GVA,VJB,Mozambique,Africa,Wed Aug 06 2025,[],,[],
GVA,KTM,Nepal,Asia,Wed Aug 06 2025,"[{""price"": ""863.80"", ""currency"": ""CHF""}, {""price"": ""863.80"", ""currency"": ""CHF""}, {""price"": ""863.80"", ""currency"": ""CHF""}, {""price"": ""863.80"", ""currency"": ""CHF""}]",863.8,"[{""date"": ""03 August (Sunday)"", ""price"": ""869"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""864"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""864"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""864"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""864"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1232"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""869"", ""currency"": ""CHF""}]",864.0
GVA,AMS,Netherlands,Europe,Wed Aug 06 2025,[],,[],
GVA,QRH,Netherlands,Europe,Wed Aug 06 2025,[],,[],
GVA,NIM,Niger,Africa,Wed Aug 06 2025,"[{""price"": ""1081.05"", ""currency"": ""CHF""}, {""price"": ""1081.05"", ""currency"": ""CHF""}]",1081.05,"[{""date"": ""03 August (Sunday)"", ""price"": ""1086"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1081"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1081"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""1081"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1081"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1086"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1086"", ""currency"": ""CHF""}]",1081.0
GVA,LOS,Nigeria,Africa,Wed Aug 06 2025,"[{""price"": ""843.80"", ""currency"": ""CHF""}, {""price"": ""843.80"", ""currency"": ""CHF""}, {""price"": ""843.80"", ""currency"": ""CHF""}, {""price"": ""843.80"", ""currency"": ""CHF""}]",843.8,"[{""date"": ""03 August (Sunday)"", ""price"": ""840"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""835"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""844"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""844"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""844"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""848"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""848"", ""currency"": ""CHF""}]",835.0
GVA,PHC,Nigeria,Africa,Wed Aug 06 2025,[],,[],
GVA,OHD,North Macedonia,Europe,Wed Aug 06 2025,"[{""price"": ""460.45"", ""currency"": ""CHF""}, {""price"": ""460.45"", ""currency"": ""CHF""}, {""price"": ""460.45"", ""currency"": ""CHF""}, {""price"": ""460.45"", ""currency"": ""CHF""}]",460.45,"[{""date"": ""03 August (Sunday)"", ""price"": ""465"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""581"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""581"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""460"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""460"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""604"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""465"", ""currency"": ""CHF""}]",460.0
GVA,SKP,North Macedonia,Europe,Wed Aug 06 2025,"[{""price"": ""460.45"", ""currency"": ""CHF""}, {""price"": ""460.45"", ""currency"": ""CHF""}, {""price"": ""460.45"", ""currency"": ""CHF""}, {""price"": ""460.45"", ""currency"": ""CHF""}, {""price"": ""460.45"", ""currency"": ""CHF""}, {""price"": ""460.45"", ""currency"": ""CHF""}, {""price"": ""460.45"", ""currency"": ""CHF""}, {""price"": ""460.45"", ""currency"": ""CHF""}]",460.45,"[{""date"": ""03 August (Sunday)"", ""price"": ""151"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""151"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""460"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""221"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""151"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""183"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""286"", ""currency"": ""CHF""}]",151.0
GVA,AES,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,ALF,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,BGO,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,BOO,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,EVE,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,HAU,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,KKN,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,KRS,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,KSU,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,LYR,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,MOL,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,HOV,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,OSL,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,TRF,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,SVG,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,TOS,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,TRD,Norway,Europe,Wed Aug 06 2025,[],,[],
GVA,MCT,Oman,Asia,Wed Aug 06 2025,"[{""price"": ""554.10"", ""currency"": ""CHF""}, {""price"": ""554.10"", ""currency"": ""CHF""}, {""price"": ""554.10"", ""currency"": ""CHF""}, {""price"": ""554.10"", ""currency"": ""CHF""}]",554.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""559"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""554"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""554"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""554"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""554"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""559"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""559"", ""currency"": ""CHF""}]",554.0
GVA,LYP,Pakistan,Asia,Wed Aug 06 2025,[],,[],
GVA,GIL,Pakistan,Asia,Wed Aug 06 2025,[],,[],
GVA,GWD,Pakistan,Asia,Wed Aug 06 2025,[],,[],
GVA,ISB,Pakistan,Asia,Wed Aug 06 2025,"[{""price"": ""678.75"", ""currency"": ""CHF""}, {""price"": ""678.75"", ""currency"": ""CHF""}, {""price"": ""678.75"", ""currency"": ""CHF""}, {""price"": ""678.75"", ""currency"": ""CHF""}]",678.75,"[{""date"": ""03 August (Sunday)"", ""price"": ""684"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""679"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""679"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""679"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""679"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""684"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""684"", ""currency"": ""CHF""}]",679.0
GVA,LHE,Pakistan,Asia,Wed Aug 06 2025,"[{""price"": ""689.75"", ""currency"": ""CHF""}, {""price"": ""689.75"", ""currency"": ""CHF""}, {""price"": ""689.75"", ""currency"": ""CHF""}, {""price"": ""689.75"", ""currency"": ""CHF""}, {""price"": ""689.75"", ""currency"": ""CHF""}, {""price"": ""689.75"", ""currency"": ""CHF""}, {""price"": ""689.75"", ""currency"": ""CHF""}, {""price"": ""689.75"", ""currency"": ""CHF""}]",689.75,"[{""date"": ""03 August (Sunday)"", ""price"": ""695"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""690"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""690"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""690"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""690"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""695"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""695"", ""currency"": ""CHF""}]",690.0
GVA,MUX,Pakistan,Asia,Wed Aug 06 2025,[],,[],
GVA,PEW,Pakistan,Asia,Wed Aug 06 2025,[],,[],
GVA,UET,Pakistan,Asia,Wed Aug 06 2025,[],,[],
GVA,SKT,Pakistan,Asia,Wed Aug 06 2025,[],,[],
GVA,SKZ,Pakistan,Asia,Wed Aug 06 2025,[],,[],
GVA,TUK,Pakistan,Asia,Wed Aug 06 2025,[],,[],
GVA,KLO,Philippines,Asia,Wed Aug 06 2025,[],,[],
GVA,MNL,Philippines,Asia,Wed Aug 06 2025,"[{""price"": ""600.50"", ""currency"": ""CHF""}, {""price"": ""600.50"", ""currency"": ""CHF""}, {""price"": ""600.50"", ""currency"": ""CHF""}, {""price"": ""600.50"", ""currency"": ""CHF""}]",600.5,"[{""date"": ""03 August (Sunday)"", ""price"": ""606"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""601"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""601"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""601"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""601"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""606"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""606"", ""currency"": ""CHF""}]",601.0
GVA,GDN,Poland,Europe,Wed Aug 06 2025,[],,[],
GVA,KTW,Poland,Europe,Wed Aug 06 2025,[],,[],
GVA,KRK,Poland,Europe,Wed Aug 06 2025,[],,[],
GVA,POZ,Poland,Europe,Wed Aug 06 2025,[],,[],
GVA,RZE,Poland,Europe,Wed Aug 06 2025,[],,[],
GVA,SZZ,Poland,Europe,Wed Aug 06 2025,[],,[],
GVA,WRO,Poland,Europe,Wed Aug 06 2025,[],,[],
GVA,IEG,Poland,Europe,Wed Aug 06 2025,[],,[],
GVA,FAO,Portugal,Europe,Wed Aug 06 2025,[],,[],
GVA,FNC,Portugal,Europe,Wed Aug 06 2025,[],,[],
GVA,OPO,Portugal,Europe,Wed Aug 06 2025,[],,[],
GVA,PXO,Portugal,Europe,Wed Aug 06 2025,[],,[],
GVA,TER,Portugal,Europe,Wed Aug 06 2025,[],,[],
GVA,DOH,Qatar,Asia,Wed Aug 06 2025,"[{""price"": ""681.85"", ""currency"": ""CHF""}, {""price"": ""681.85"", ""currency"": ""CHF""}, {""price"": ""681.85"", ""currency"": ""CHF""}, {""price"": ""681.85"", ""currency"": ""CHF""}, {""price"": ""681.85"", ""currency"": ""CHF""}, {""price"": ""681.85"", ""currency"": ""CHF""}, {""price"": ""681.85"", ""currency"": ""CHF""}, {""price"": ""681.85"", ""currency"": ""CHF""}, {""price"": ""681.85"", ""currency"": ""CHF""}, {""price"": ""681.85"", ""currency"": ""CHF""}, {""price"": ""681.85"", ""currency"": ""CHF""}]",681.85,"[{""date"": ""03 August (Sunday)"", ""price"": ""687"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""682"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""682"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""682"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""682"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""687"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""687"", ""currency"": ""CHF""}]",682.0
GVA,OTP,Romania,Europe,Wed Aug 06 2025,"[{""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}]",465.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""470"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""465"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""465"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""465"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""465"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""470"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""470"", ""currency"": ""CHF""}]",465.0
GVA,CLJ,Romania,Europe,Wed Aug 06 2025,"[{""price"": ""465.10"", ""currency"": ""CHF""}, {""price"": ""465.10"", ""currency"": ""CHF""}]",465.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""470"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""465"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""465"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""465"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""465"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""470"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""470"", ""currency"": ""CHF""}]",465.0
GVA,CND,Romania,Europe,Wed Aug 06 2025,"[{""price"": ""564.10"", ""currency"": ""CHF""}, {""price"": ""564.10"", ""currency"": ""CHF""}]",564.1,"[{""date"": ""03 August (Sunday)"", ""price"": ""569"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""564"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""564"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""564"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""569"", ""currency"": ""CHF""}]",564.0
GVA,SUJ,Romania,Europe,Wed Aug 06 2025,[],,[],
GVA,AAQ,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,ARH,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,EGO,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,CSY,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,CEK,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,MDW,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,IKT,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,KGD,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,KZN,Russia,Europe,Wed Aug 06 2025,"[{""price"": ""2444.40"", ""currency"": ""CHF""}, {""price"": ""2444.40"", ""currency"": ""CHF""}, {""price"": ""2444.40"", ""currency"": ""CHF""}, {""price"": ""2444.40"", ""currency"": ""CHF""}]",2444.4,"[{""date"": ""03 August (Sunday)"", ""price"": ""1279"", ""currency"": ""CHF""}, {""date"": ""04 August (Monday)"", ""price"": ""1274"", ""currency"": ""CHF""}, {""date"": ""05 August (Tuesday)"", ""price"": ""1274"", ""currency"": ""CHF""}, {""date"": ""06 August (Wednesday)"", ""price"": ""2444"", ""currency"": ""CHF""}, {""date"": ""07 August (Thursday)"", ""price"": ""1054"", ""currency"": ""CHF""}, {""date"": ""08 August (Friday)"", ""price"": ""1279"", ""currency"": ""CHF""}, {""date"": ""09 August (Saturday)"", ""price"": ""1059"", ""currency"": ""CHF""}]",1054.0
GVA,HMA,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,KRR,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,KJA,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,KRO,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,MQF,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,MCX,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,MRV,Russia,Europe,Wed Aug 06 2025,[],,[],
GVA,DME,Russia,Europe,Wed Aug 06 2025,[],,[],
