departure,arrival,arrival_country,arrival_continent,date,prices,lowest_price_today,week_prices,lowest_price_week
IST,PNS,United States,North America,Wed Aug 06 2025,[],,[],
IST,PIA,United States,North America,Wed Aug 06 2025,[],,[],
IST,PHL,United States,North America,Wed Aug 06 2025,"[{""price"": ""49565.40"", ""currency"": ""TRY""}, {""price"": ""49829.73"", ""currency"": ""TRY""}, {""price"": ""49565.40"", ""currency"": ""TRY""}]",49565.4,"[{""date"": ""03 August (Sunday)"", ""price"": ""153459"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""46530"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""49830"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""49565"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""49830"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""49830"", ""currency"": ""TRY""}]",46530.0
IST,PWM,United States,North America,Wed Aug 06 2025,"[{""price"": ""33251.50"", ""currency"": ""TRY""}, {""price"": ""35040.50"", ""currency"": ""TRY""}, {""price"": ""50105.50"", ""currency"": ""TRY""}, {""price"": ""54875.50"", ""currency"": ""TRY""}, {""price"": ""31025.50"", ""currency"": ""TRY""}, {""price"": ""32814.50"", ""currency"": ""TRY""}, {""price"": ""32814.50"", ""currency"": ""TRY""}, {""price"": ""35040.50"", ""currency"": ""TRY""}, {""price"": ""35040.50"", ""currency"": ""TRY""}, {""price"": ""35040.50"", ""currency"": ""TRY""}, {""price"": ""50105.50"", ""currency"": ""TRY""}, {""price"": ""54875.50"", ""currency"": ""TRY""}]",31025.5,"[{""date"": ""03 August (Sunday)"", ""price"": ""41520"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""31026"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""31026"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""31026"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""32815"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""38936"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""38936"", ""currency"": ""TRY""}]",31026.0
IST,PVD,United States,North America,Wed Aug 06 2025,"[{""price"": ""137716.07"", ""currency"": ""TRY""}, {""price"": ""150834.07"", ""currency"": ""TRY""}, {""price"": ""137716.07"", ""currency"": ""TRY""}, {""price"": ""150834.07"", ""currency"": ""TRY""}, {""price"": ""137716.07"", ""currency"": ""TRY""}, {""price"": ""150834.07"", ""currency"": ""TRY""}, {""price"": ""137716.07"", ""currency"": ""TRY""}, {""price"": ""150834.07"", ""currency"": ""TRY""}]",137716.07,"[{""date"": ""03 August (Sunday)"", ""price"": ""137716"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""137716"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""137716"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""137716"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""137716"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""137716"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""137716"", ""currency"": ""TRY""}]",137716.0
IST,SCC,United States,North America,Wed Aug 06 2025,[],,[],
IST,PUW,United States,North America,Wed Aug 06 2025,[],,[],
IST,RAP,United States,North America,Wed Aug 06 2025,[],,[],
IST,RDM,United States,North America,Wed Aug 06 2025,"[{""price"": ""53484.52"", ""currency"": ""TRY""}, {""price"": ""53484.52"", ""currency"": ""TRY""}, {""price"": ""39253.52"", ""currency"": ""TRY""}, {""price"": ""53484.52"", ""currency"": ""TRY""}, {""price"": ""45613.52"", ""currency"": ""TRY""}, {""price"": ""46289.52"", ""currency"": ""TRY""}, {""price"": ""55074.52"", ""currency"": ""TRY""}, {""price"": ""46289.52"", ""currency"": ""TRY""}, {""price"": ""53484.52"", ""currency"": ""TRY""}, {""price"": ""55074.52"", ""currency"": ""TRY""}, {""price"": ""58930.52"", ""currency"": ""TRY""}, {""price"": ""49588.52"", ""currency"": ""TRY""}, {""price"": ""34404.52"", ""currency"": ""TRY""}]",34404.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""36631"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""34405"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""39254"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""34405"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""34405"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""34405"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""34405"", ""currency"": ""TRY""}]",34405.0
IST,RIC,United States,North America,Wed Aug 06 2025,"[{""price"": ""39850.50"", ""currency"": ""TRY""}]",39850.5,"[{""date"": ""03 August (Sunday)"", ""price"": ""56069"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""34842"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""36233"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""39851"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""56069"", ""currency"": ""TRY""}]",34842.0
IST,ROA,United States,North America,Wed Aug 06 2025,[],,[],
IST,ROC,United States,North America,Wed Aug 06 2025,"[{""price"": ""33251.50"", ""currency"": ""TRY""}, {""price"": ""35040.50"", ""currency"": ""TRY""}, {""price"": ""50105.50"", ""currency"": ""TRY""}, {""price"": ""54875.50"", ""currency"": ""TRY""}, {""price"": ""31025.50"", ""currency"": ""TRY""}, {""price"": ""32814.50"", ""currency"": ""TRY""}, {""price"": ""31025.50"", ""currency"": ""TRY""}, {""price"": ""32814.50"", ""currency"": ""TRY""}, {""price"": ""33251.50"", ""currency"": ""TRY""}, {""price"": ""35040.50"", ""currency"": ""TRY""}, {""price"": ""50105.50"", ""currency"": ""TRY""}, {""price"": ""54875.50"", ""currency"": ""TRY""}, {""price"": ""31025.50"", ""currency"": ""TRY""}, {""price"": ""32814.50"", ""currency"": ""TRY""}, {""price"": ""31025.50"", ""currency"": ""TRY""}, {""price"": ""32814.50"", ""currency"": ""TRY""}]",31025.5,[],
IST,RKS,United States,North America,Wed Aug 06 2025,[],,[],
IST,MBS,United States,North America,Wed Aug 06 2025,[],,[],
IST,SLN,United States,North America,Wed Aug 06 2025,[],,[],
IST,SFO,United States,North America,Wed Aug 06 2025,"[{""price"": ""56521.91"", ""currency"": ""TRY""}, {""price"": ""65703.91"", ""currency"": ""TRY""}]",56521.91,"[{""date"": ""03 August (Sunday)"", ""price"": ""65704"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""65704"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""65704"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""56522"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""65704"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""58112"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""58112"", ""currency"": ""TRY""}]",56522.0
IST,SJC,United States,North America,Wed Aug 06 2025,"[{""price"": ""40645.52"", ""currency"": ""TRY""}, {""price"": ""48595.52"", ""currency"": ""TRY""}, {""price"": ""47005.52"", ""currency"": ""TRY""}, {""price"": ""35795.52"", ""currency"": ""TRY""}, {""price"": ""55670.52"", ""currency"": ""TRY""}, {""price"": ""40645.52"", ""currency"": ""TRY""}, {""price"": ""35795.52"", ""currency"": ""TRY""}, {""price"": ""55670.52"", ""currency"": ""TRY""}, {""price"": ""54875.52"", ""currency"": ""TRY""}, {""price"": ""37385.52"", ""currency"": ""TRY""}, {""price"": ""40645.52"", ""currency"": ""TRY""}, {""price"": ""47005.52"", ""currency"": ""TRY""}, {""price"": ""55670.52"", ""currency"": ""TRY""}, {""price"": ""35795.52"", ""currency"": ""TRY""}, {""price"": ""55670.52"", ""currency"": ""TRY""}]",35795.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""37386"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""35796"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""40646"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""35796"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""35796"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""36591"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""36591"", ""currency"": ""TRY""}]",35796.0
IST,SBP,United States,North America,Wed Aug 06 2025,"[{""price"": ""58652.52"", ""currency"": ""TRY""}]",58652.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""39413"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""46290"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""62906"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""58653"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""47483"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""46290"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""46290"", ""currency"": ""TRY""}]",39413.0
IST,SNA,United States,North America,Wed Aug 06 2025,"[{""price"": ""54677.52"", ""currency"": ""TRY""}, {""price"": ""61712.52"", ""currency"": ""TRY""}, {""price"": ""56267.52"", ""currency"": ""TRY""}, {""price"": ""56267.52"", ""currency"": ""TRY""}, {""price"": ""55472.52"", ""currency"": ""TRY""}, {""price"": ""60917.52"", ""currency"": ""TRY""}, {""price"": ""57459.52"", ""currency"": ""TRY""}]",54677.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""37187"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""35597"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""59224"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""54678"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""35597"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""35597"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""35597"", ""currency"": ""TRY""}]",35597.0
IST,SBA,United States,North America,Wed Aug 06 2025,[],,[],
IST,SAF,United States,North America,Wed Aug 06 2025,[],,[],
IST,SMX,United States,North America,Wed Aug 06 2025,[],,[],
IST,STS,United States,North America,Wed Aug 06 2025,[],,[],
IST,SRQ,United States,North America,Wed Aug 06 2025,"[{""price"": ""51695.50"", ""currency"": ""TRY""}, {""price"": ""55869.50"", ""currency"": ""TRY""}, {""price"": ""33808.50"", ""currency"": ""TRY""}, {""price"": ""33808.50"", ""currency"": ""TRY""}, {""price"": ""36034.50"", ""currency"": ""TRY""}, {""price"": ""36034.50"", ""currency"": ""TRY""}, {""price"": ""33808.50"", ""currency"": ""TRY""}, {""price"": ""33808.50"", ""currency"": ""TRY""}]",33808.5,"[{""date"": ""03 August (Sunday)"", ""price"": ""36035"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""32616"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""32616"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""33809"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""34842"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""40526"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""40526"", ""currency"": ""TRY""}]",32616.0
IST,SAV,United States,North America,Wed Aug 06 2025,"[{""price"": ""51099.50"", ""currency"": ""TRY""}, {""price"": ""33211.50"", ""currency"": ""TRY""}, {""price"": ""35437.50"", ""currency"": ""TRY""}, {""price"": ""36034.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""34245.50"", ""currency"": ""TRY""}, {""price"": ""33211.50"", ""currency"": ""TRY""}, {""price"": ""34245.50"", ""currency"": ""TRY""}]",32019.5,"[{""date"": ""03 August (Sunday)"", ""price"": ""34246"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""32020"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""32020"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""32020"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""34246"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""40447"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""37466"", ""currency"": ""TRY""}]",32020.0
IST,SEA,United States,North America,Wed Aug 06 2025,"[{""price"": ""48014.91"", ""currency"": ""TRY""}]",48014.91,"[{""date"": ""03 August (Sunday)"", ""price"": ""33824"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""33824"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""57635"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""48015"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""29690"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""31280"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""31280"", ""currency"": ""TRY""}]",29690.0
IST,SHR,United States,North America,Wed Aug 06 2025,[],,[],
IST,SHV,United States,North America,Wed Aug 06 2025,[],,[],
IST,FSD,United States,North America,Wed Aug 06 2025,[],,[],
IST,SIT,United States,North America,Wed Aug 06 2025,[],,[],
IST,SBN,United States,North America,Wed Aug 06 2025,[],,[],
IST,SGF,United States,North America,Wed Aug 06 2025,[],,[],
IST,SPI,United States,North America,Wed Aug 06 2025,[],,[],
IST,SGU,United States,North America,Wed Aug 06 2025,[],,[],
IST,SCE,United States,North America,Wed Aug 06 2025,[],,[],
IST,SHD,United States,North America,Wed Aug 06 2025,[],,[],
IST,SYR,United States,North America,Wed Aug 06 2025,"[{""price"": ""33251.50"", ""currency"": ""TRY""}, {""price"": ""35040.50"", ""currency"": ""TRY""}, {""price"": ""31025.50"", ""currency"": ""TRY""}, {""price"": ""32814.50"", ""currency"": ""TRY""}, {""price"": ""50105.50"", ""currency"": ""TRY""}, {""price"": ""54875.50"", ""currency"": ""TRY""}, {""price"": ""35040.50"", ""currency"": ""TRY""}, {""price"": ""31025.50"", ""currency"": ""TRY""}, {""price"": ""32814.50"", ""currency"": ""TRY""}]",31025.5,"[{""date"": ""03 August (Sunday)"", ""price"": ""33252"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""31026"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""31026"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""31026"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""31026"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""34445"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""38459"", ""currency"": ""TRY""}]",31026.0
IST,TVC,United States,North America,Wed Aug 06 2025,"[{""price"": ""36630.50"", ""currency"": ""TRY""}]",36630.5,"[{""date"": ""06 August (Wednesday)"", ""price"": ""36631"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""41639"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""38062"", ""currency"": ""TRY""}]",36631.0
IST,TUL,United States,North America,Wed Aug 06 2025,[],,[],
IST,TYR,United States,North America,Wed Aug 06 2025,[],,[],
IST,VCT,United States,North America,Wed Aug 06 2025,[],,[],
IST,ACT,United States,North America,Wed Aug 06 2025,[],,[],
IST,ALW,United States,North America,Wed Aug 06 2025,[],,[],
IST,BWI,United States,North America,Wed Aug 06 2025,[],,[],
IST,DCA,United States,North America,Wed Aug 06 2025,[],,[],
IST,IAD,United States,North America,Wed Aug 06 2025,"[{""price"": ""34142.40"", ""currency"": ""TRY""}, {""price"": ""34142.40"", ""currency"": ""TRY""}]",34142.4,"[{""date"": ""03 August (Sunday)"", ""price"": ""34142"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""34142"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""34142"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""34142"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""34142"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""35732"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""44000"", ""currency"": ""TRY""}]",34142.0
IST,CWA,United States,North America,Wed Aug 06 2025,[],,[],
IST,EAT,United States,North America,Wed Aug 06 2025,[],,[],
IST,PBI,United States,North America,Wed Aug 06 2025,"[{""price"": ""51099.50"", ""currency"": ""TRY""}, {""price"": ""51099.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""51099.50"", ""currency"": ""TRY""}, {""price"": ""51099.50"", ""currency"": ""TRY""}, {""price"": ""51099.50"", ""currency"": ""TRY""}, {""price"": ""39651.01"", ""currency"": ""TRY""}, {""price"": ""34245.50"", ""currency"": ""TRY""}, {""price"": ""34245.50"", ""currency"": ""TRY""}, {""price"": ""34245.50"", ""currency"": ""TRY""}, {""price"": ""51099.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""34245.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""32019.50"", ""currency"": ""TRY""}, {""price"": ""39651.01"", ""currency"": ""TRY""}, {""price"": ""51099.50"", ""currency"": ""TRY""}, {""price"": ""34245.50"", ""currency"": ""TRY""}, {""price"": ""34245.50"", ""currency"": ""TRY""}, {""price"": ""39651.01"", ""currency"": ""TRY""}]",32019.5,"[{""date"": ""03 August (Sunday)"", ""price"": ""32020"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""32020"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""32020"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""32020"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""32020"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""35836"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""38459"", ""currency"": ""TRY""}]",32020.0
IST,HPN,United States,North America,Wed Aug 06 2025,[],,[],
IST,ICT,United States,North America,Wed Aug 06 2025,"[{""price"": ""58055.52"", ""currency"": ""TRY""}]",58055.52,"[{""date"": ""03 August (Sunday)"", ""price"": ""42395"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""40169"", ""currency"": ""TRY""}, {""date"": ""05 August (Tuesday)"", ""price"": ""62707"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""58056"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""38976"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""50464"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""38976"", ""currency"": ""TRY""}]",38976.0
IST,AVP,United States,North America,Wed Aug 06 2025,[],,[],
IST,ILM,United States,North America,Wed Aug 06 2025,"[{""price"": ""56108.50"", ""currency"": ""TRY""}]",56108.5,"[{""date"": ""03 August (Sunday)"", ""price"": ""52690"", ""currency"": ""TRY""}, {""date"": ""04 August (Monday)"", ""price"": ""54916"", ""currency"": ""TRY""}, {""date"": ""06 August (Wednesday)"", ""price"": ""55512"", ""currency"": ""TRY""}, {""date"": ""07 August (Thursday)"", ""price"": ""55512"", ""currency"": ""TRY""}, {""date"": ""08 August (Friday)"", ""price"": ""55512"", ""currency"": ""TRY""}, {""date"": ""09 August (Saturday)"", ""price"": ""58136"", ""currency"": ""TRY""}]",52690.0
IST,ORH,United States,North America,Wed Aug 06 2025,[],,[],
IST,WRG,United States,North America,Wed Aug 06 2025,[],,[],
IST,YKM,United States,North America,Wed Aug 06 2025,[],,[],
IST,YUM,United States,North America,Wed Aug 06 2025,[],,[],
IST,KBL,Afghanistan,Asia,Thu Sep 04 2025,"[{""price"": ""15738.55"", ""currency"": ""TRY""}]",15738.55,"[{""date"": ""01 September (Monday)"", ""price"": ""15739"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""15739"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""15739"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""15739"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""15739"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""15739"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""15739"", ""currency"": ""TRY""}]",15739.0
IST,MZR,Afghanistan,Asia,Thu Sep 04 2025,[],,[],
IST,AZR,Algeria,Africa,Thu Sep 04 2025,"[{""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}]",20985.19,"[{""date"": ""01 September (Monday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""20985"", ""currency"": ""TRY""}]",20985.0
IST,ALG,Algeria,Africa,Thu Sep 04 2025,"[{""price"": ""19593.34"", ""currency"": ""TRY""}, {""price"": ""19794.34"", ""currency"": ""TRY""}, {""price"": ""19393.34"", ""currency"": ""TRY""}, {""price"": ""19393.34"", ""currency"": ""TRY""}]",19393.34,"[{""date"": ""01 September (Monday)"", ""price"": ""19393"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""19393"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""19393"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""19393"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""19393"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""19393"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""19393"", ""currency"": ""TRY""}]",19393.0
IST,IAM,Algeria,Africa,Thu Sep 04 2025,"[{""price"": ""20985.19"", ""currency"": ""TRY""}]",20985.19,"[{""date"": ""01 September (Monday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""20985"", ""currency"": ""TRY""}]",20985.0
IST,CBH,Algeria,Africa,Thu Sep 04 2025,"[{""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}]",20985.19,"[{""date"": ""01 September (Monday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""20985"", ""currency"": ""TRY""}]",20985.0
IST,BJA,Algeria,Africa,Thu Sep 04 2025,"[{""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}]",20985.19,"[{""date"": ""01 September (Monday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""20985"", ""currency"": ""TRY""}]",20985.0
IST,BSK,Algeria,Africa,Thu Sep 04 2025,"[{""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}, {""price"": ""20985.19"", ""currency"": ""TRY""}]",20985.19,"[{""date"": ""01 September (Monday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""02 September (Tuesday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""03 September (Wednesday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""04 September (Thursday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""05 September (Friday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""06 September (Saturday)"", ""price"": ""20985"", ""currency"": ""TRY""}, {""date"": ""07 September (Sunday)"", ""price"": ""20985"", ""currency"": ""TRY""}]",20985.0
